experiment,method,seed,noise,agents,episodes,metric,value
i1,no_provenance,110,0.0,6,300,hazard_hits,5.092222222222222
i1,no_provenance,110,0.0,6,300,duplicate_rate,0.0
i1,no_provenance,110,0.0,6,300,wire_bits,436614.0
i1,no_provenance,110,0.0,6,300,memory_bits,355152.3333333333
i1,no_provenance,110,0.0,6,300,match_ops,209903.83333333334
i1,no_provenance,111,0.0,6,300,group_cost.fragile,120.67444444444445
i1,no_provenance,111,0.0,6,300,group_cost.robust,122.89555555555556
i1,no_provenance,111,0.0,6,300,success_first,0.08222222222222222
i1,no_provenance,111,0.0,6,300,fail_open,0.7033333333333334
i1,no_provenance,111,0.0,6,300,refusal,0.21444444444444444
i1,no_provenance,111,0.0,6,300,hazard_hits,5.023888888888889
i1,no_provenance,111,0.0,6,300,duplicate_rate,0.0
i1,no_provenance,111,0.0,6,300,wire_bits,430548.0
i1,no_provenance,111,0.0,6,300,memory_bits,350780.6666666667
i1,no_provenance,111,0.0,6,300,match_ops,223816.66666666666
i1,song_wclock,100,0.0,6,300,group_cost.fragile,143.64666666666668
i1,song_wclock,100,0.0,6,300,group_cost.robust,176.19444444444446
i1,song_wclock,100,0.0,6,300,success_first,0.044444444444444446
i1,song_wclock,100,0.0,6,300,fail_open,0.8683333333333333
i1,song_wclock,100,0.0,6,300,refusal,0.08722222222222223
i1,song_wclock,100,0.0,6,300,hazard_hits,5.632777777777778
i1,song_wclock,100,0.0,6,300,duplicate_rate,0.014243323442136498
i1,song_wclock,100,0.0,6,300,wire_bits,400784.0
i1,song_wclock,100,0.0,6,300,memory_bits,391005.0
i1,song_wclock,100,0.0,6,300,match_ops,627697.6666666666
i1,song_wclock,101,0.0,6,300,group_cost.fragile,142.0011111111111
i1,song_wclock,101,0.0,6,300,group_cost.robust,166.74777777777777
i1,song_wclock,101,0.0,6,300,success_first,0.042777777777777776
i1,song_wclock,101,0.0,6,300,fail_open,0.8838888888888888
i1,song_wclock,101,0.0,6,300,refusal,0.07333333333333333
i1,song_wclock,101,0.0,6,300,hazard_hits,5.227222222222222
i1,song_wclock,101,0.0,6,300,duplicate_rate,0.00995899238429994
i1,song_wclock,101,0.0,6,300,wire_bits,398704.0
i1,song_wclock,101,0.0,6,300,memory_bits,394771.6666666667
i1,song_wclock,101,0.0,6,300,match_ops,675299.0
i1,song_wclock,102,0.0,6,300,group_cost.fragile,150.23444444444445
i1,song_wclock,102,0.0,6,300,group_cost.robust,180.2588888888889
i1,song_wclock,102,0.0,6,300,success_first,0.042777777777777776
i1,song_wclock,102,0.0,6,300,fail_open,0.8894444444444445
i1,song_wclock,102,0.0,6,300,refusal,0.06777777777777778
i1,song_wclock,102,0.0,6,300,hazard_hits,5.805
i1,song_wclock,102,0.0,6,300,duplicate_rate,0.015780245470485097
i1,song_wclock,102,0.0,6,300,wire_bits,402796.0
i1,song_wclock,102,0.0,6,300,memory_bits,396063.3333333333
i1,song_wclock,102,0.0,6,300,match_ops,662867.6666666666
i1,song_wclock,103,0.0,6,300,group_cost.fragile,146.36666666666667
i1,song_wclock,103,0.0,6,300,group_cost.robust,177.21666666666667
i1,song_wclock,103,0.0,6,300,success_first,0.049444444444444444
i1,song_wclock,103,0.0,6,300,fail_open,0.8866666666666667
i1,song_wclock,103,0.0,6,300,refusal,0.06388888888888888
i1,song_wclock,103,0.0,6,300,hazard_hits,5.700555555555556
i1,song_wclock,103,0.0,6,300,duplicate_rate,0.020348837209302327
i1,song_wclock,103,0.0,6,300,wire_bits,400044.0
i1,song_wclock,103,0.0,6,300,memory_bits,394627.0
i1,song_wclock,103,0.0,6,300,match_ops,673211.6666666666
i1,song_wclock,104,0.0,6,300,group_cost.fragile,146.22222222222223
i1,song_wclock,104,0.0,6,300,group_cost.robust,168.25222222222223
i1,song_wclock,104,0.0,6,300,success_first,0.05
i1,song_wclock,104,0.0,6,300,fail_open,0.8738888888888889
i1,song_wclock,104,0.0,6,300,refusal,0.07611111111111112
i1,song_wclock,104,0.0,6,300,hazard_hits,5.384444444444444
i1,song_wclock,104,0.0,6,300,duplicate_rate,0.013497652582159625
i1,song_wclock,104,0.0,6,300,wire_bits,399678.0
i1,song_wclock,104,0.0,6,300,memory_bits,392031.6666666667
i1,song_wclock,104,0.0,6,300,match_ops,653476.3333333334
i1,song_wclock,105,0.0,6,300,group_cost.fragile,140.11666666666667
i1,song_wclock,105,0.0,6,300,group_cost.robust,173.36111111111111
i1,song_wclock,105,0.0,6,300,success_first,0.045
i1,song_wclock,105,0.0,6,300,fail_open,0.8772222222222222
i1,song_wclock,105,0.0,6,300,refusal,0.07777777777777778
i1,song_wclock,105,0.0,6,300,hazard_hits,5.4127777777777775
i1,song_wclock,105,0.0,6,300,duplicate_rate,0.020551967116852612
i1,song_wclock,105,0.0,6,300,wire_bits,404462.0
i1,song_wclock,105,0.0,6,300,memory_bits,398024.6666666667
i1,song_wclock,105,0.0,6,300,match_ops,668328.3333333334
i1,song_wclock,106,0.0,6,300,group_cost.fragile,152.09777777777776
i1,song_wclock,106,0.0,6,300,group_cost.robust,173.37222222222223
i1,song_wclock,106,0.0,6,300,success_first,0.043333333333333335
i1,song_wclock,106,0.0,6,300,fail_open,0.8688888888888889
i1,song_wclock,106,0.0,6,300,refusal,0.08777777777777777
i1,song_wclock,106,0.0,6,300,hazard_hits,5.704444444444444
i1,song_wclock,106,0.0,6,300,duplicate_rate,0.011262596324836989
i1,song_wclock,106,0.0,6,300,wire_bits,407722.0
i1,song_wclock,106,0.0,6,300,memory_bits,403547.0
i1,song_wclock,106,0.0,6,300,match_ops,681171.6666666666
i1,song_wclock,107,0.0,6,300,group_cost.fragile,153.73222222222222
i1,song_wclock,107,0.0,6,300,group_cost.robust,176.0588888888889
i1,song_wclock,107,0.0,6,300,success_first,0.04611111111111111
i1,song_wclock,107,0.0,6,300,fail_open,0.8911111111111111
i1,song_wclock,107,0.0,6,300,refusal,0.06277777777777778
i1,song_wclock,107,0.0,6,300,hazard_hits,5.807777777777778
i1,song_wclock,107,0.0,6,300,duplicate_rate,0.014577259475218658
i1,song_wclock,107,0.0,6,300,wire_bits,390192.0
i1,song_wclock,107,0.0,6,300,memory_bits,381923.6666666667
i1,song_wclock,107,0.0,6,300,match_ops,650562.3333333334
i1,song_wclock,108,0.0,6,300,group_cost.fragile,148.60333333333332
i1,song_wclock,108,0.0,6,300,group_cost.robust,177.23
i1,song_wclock,108,0.0,6,300,success_first,0.042222222222222223
i1,song_wclock,108,0.0,6,300,fail_open,0.8827777777777778
i1,song_wclock,108,0.0,6,300,refusal,0.075
i1,song_wclock,108,0.0,6,300,hazard_hits,5.663888888888889
i1,song_wclock,108,0.0,6,300,duplicate_rate,0.015807962529274005
i1,song_wclock,108,0.0,6,300,wire_bits,401336.0
i1,song_wclock,108,0.0,6,300,memory_bits,395650.6666666667
i1,song_wclock,108,0.0,6,300,match_ops,650870.0
i1,song_wclock,109,0.0,6,300,group_cost.fragile,146.47555555555556
i1,song_wclock,109,0.0,6,300,group_cost.robust,174.48777777777778
i1,song_wclock,109,0.0,6,300,success_first,0.04111111111111111
i1,song_wclock,109,0.0,6,300,fail_open,0.8683333333333333
i1,song_wclock,109,0.0,6,300,refusal,0.09055555555555556
i1,song_wclock,109,0.0,6,300,hazard_hits,5.636666666666667
i1,song_wclock,109,0.0,6,300,duplicate_rate,0.016109785202863963
i1,song_wclock,109,0.0,6,300,wire_bits,398860.0
i1,song_wclock,109,0.0,6,300,memory_bits,392312.0
i1,song_wclock,109,0.0,6,300,match_ops,645593.0
i1,song_wclock,110,0.0,6,300,group_cost.fragile,152.73222222222222
i1,song_wclock,110,0.0,6,300,group_cost.robust,173.49555555555557
i1,song_wclock,110,0.0,6,300,success_first,0.03944444444444444
i1,song_wclock,110,0.0,6,300,fail_open,0.885
i1,song_wclock,110,0.0,6,300,refusal,0.07555555555555556
i1,song_wclock,110,0.0,6,300,hazard_hits,5.648333333333333
i1,song_wclock,110,0.0,6,300,duplicate_rate,0.017119244391971666
i1,song_wclock,110,0.0,6,300,wire_bits,402076.0
i1,song_wclock,110,0.0,6,300,memory_bits,390013.6666666667
i1,song_wclock,110,0.0,6,300,match_ops,653889.6666666666
i1,song_wclock,111,0.0,6,300,group_cost.fragile,140.1611111111111
i1,song_wclock,111,0.0,6,300,group_cost.robust,168.34222222222223
i1,song_wclock,111,0.0,6,300,success_first,0.05
i1,song_wclock,111,0.0,6,300,fail_open,0.8894444444444445
i1,song_wclock,111,0.0,6,300,refusal,0.06055555555555556
i1,song_wclock,111,0.0,6,300,hazard_hits,5.141111111111111
i1,song_wclock,111,0.0,6,300,duplicate_rate,0.018065268065268064
i1,song_wclock,111,0.0,6,300,wire_bits,395090.0
i1,song_wclock,111,0.0,6,300,memory_bits,391590.6666666667
i1,song_wclock,111,0.0,6,300,match_ops,680777.3333333334
i1,songline_full,100,0.0,6,300,group_cost.fragile,126.28
i1,songline_full,100,0.0,6,300,group_cost.robust,131.7122222222222
i1,songline_full,100,0.0,6,300,success_first,0.06722222222222222
i1,songline_full,100,0.0,6,300,fail_open,0.695
i1,songline_full,100,0.0,6,300,refusal,0.23777777777777778
i1,songline_full,100,0.0,6,300,hazard_hits,5.46
i1,songline_full,100,0.0,6,300,duplicate_rate,0.0
i1,songline_full,100,0.0,6,300,wire_bits,509692.0
i1,songline_full,100,0.0,6,300,memory_bits,367444.6666666667
i1,songline_full,100,0.0,6,300,match_ops,199497.5
i1,songline_full,101,0.0,6,300,group_cost.fragile,118.59777777777778
i1,songline_full,101,0.0,6,300,group_cost.robust,124.78333333333333
i1,songline_full,101,0.0,6,300,success_first,0.07333333333333333
i1,songline_full,101,0.0,6,300,fail_open,0.7016666666666667
i1,songline_full,101,0.0,6,300,refusal,0.225
i1,songline_full,101,0.0,6,300,hazard_hits,5.033888888888889
i1,songline_full,101,0.0,6,300,duplicate_rate,0.0
i1,songline_full,101,0.0,6,300,wire_bits,502044.0
i1,songline_full,101,0.0,6,300,memory_bits,362829.6666666667
i1,songline_full,101,0.0,6,300,match_ops,209931.83333333334
i1,songline_full,102,0.0,6,300,group_cost.fragile,118.72555555555556
i1,songline_full,102,0.0,6,300,group_cost.robust,125.83222222222223
i1,songline_full,102,0.0,6,300,success_first,0.07555555555555556
i1,songline_full,102,0.0,6,300,fail_open,0.6888888888888889
i1,songline_full,102,0.0,6,300,refusal,0.23555555555555555
i1,songline_full,102,0.0,6,300,hazard_hits,5.035555555555556
i1,songline_full,102,0.0,6,300,duplicate_rate,0.0
i1,songline_full,102,0.0,6,300,wire_bits,502298.0
i1,songline_full,102,0.0,6,300,memory_bits,367495.6666666667
i1,songline_full,102,0.0,6,300,match_ops,201329.83333333334
i1,songline_full,103,0.0,6,300,group_cost.fragile,118.65
i1,songline_full,103,0.0,6,300,group_cost.robust,130.31333333333333
i1,songline_full,103,0.0,6,300,success_first,0.08388888888888889
i1,songline_full,103,0.0,6,300,fail_open,0.67
i1,songline_full,103,0.0,6,300,refusal,0.2461111111111111
i1,songline_full,103,0.0,6,300,hazard_hits,5.275
i1,songline_full,103,0.0,6,300,duplicate_rate,0.0
i1,songline_full,103,0.0,6,300,wire_bits,502004.0
i1,songline_full,103,0.0,6,300,memory_bits,367956.0
i1,songline_full,103,0.0,6,300,match_ops,206561.33333333334
i1,songline_full,104,0.0,6,300,group_cost.fragile,119.27555555555556
i1,songline_full,104,0.0,6,300,group_cost.robust,130.22666666666666
i1,songline_full,104,0.0,6,300,success_first,0.08722222222222223
i1,songline_full,104,0.0,6,300,fail_open,0.6816666666666666
i1,songline_full,104,0.0,6,300,refusal,0.2311111111111111
i1,songline_full,104,0.0,6,300,hazard_hits,5.155
i1,songline_full,104,0.0,6,300,duplicate_rate,0.0
i1,songline_full,104,0.0,6,300,wire_bits,504200.0
i1,songline_full,104,0.0,6,300,memory_bits,369703.3333333333
i1,songline_full,104,0.0,6,300,match_ops,210001.66666666666
i1,songline_full,105,0.0,6,300,group_cost.fragile,119.01777777777778
i1,songline_full,105,0.0,6,300,group_cost.robust,121.75555555555556
i1,songline_full,105,0.0,6,300,success_first,0.07333333333333333
i1,songline_full,105,0.0,6,300,fail_open,0.6966666666666667
i1,songline_full,105,0.0,6,300,refusal,0.23
i1,songline_full,105,0.0,6,300,hazard_hits,4.9366666666666665
i1,songline_full,105,0.0,6,300,duplicate_rate,0.0
i1,songline_full,105,0.0,6,300,wire_bits,501502.0
i1,songline_full,105,0.0,6,300,memory_bits,369212.0
i1,songline_full,105,0.0,6,300,match_ops,202346.83333333334
i1,songline_full,106,0.0,6,300,group_cost.fragile,125.81888888888889
i1,songline_full,106,0.0,6,300,group_cost.robust,124.99777777777778
i1,songline_full,106,0.0,6,300,success_first,0.07277777777777777
i1,songline_full,106,0.0,6,300,fail_open,0.6861111111111111
i1,songline_full,106,0.0,6,300,refusal,0.2411111111111111
i1,songline_full,106,0.0,6,300,hazard_hits,5.194444444444445
i1,songline_full,106,0.0,6,300,duplicate_rate,0.0
i1,songline_full,106,0.0,6,300,wire_bits,508554.0
i1,songline_full,106,0.0,6,300,memory_bits,369004.0
i1,songline_full,106,0.0,6,300,match_ops,233437.16666666666
i1,songline_full,107,0.0,6,300,group_cost.fragile,125.60666666666667
i1,songline_full,107,0.0,6,300,group_cost.robust,121.80666666666667
i1,songline_full,107,0.0,6,300,success_first,0.08611111111111111
i1,songline_full,107,0.0,6,300,fail_open,0.6905555555555556
i1,songline_full,107,0.0,6,300,refusal,0.22333333333333333
i1,songline_full,107,0.0,6,300,hazard_hits,5.148888888888889
i1,songline_full,107,0.0,6,300,duplicate_rate,0.0
i1,songline_full,107,0.0,6,300,wire_bits,494494.0
i1,songline_full,107,0.0,6,300,memory_bits,351925.3333333333
i1,songline_full,107,0.0,6,300,match_ops,217685.0
i1,songline_full,108,0.0,6,300,group_cost.fragile,124.18777777777778
i1,songline_full,108,0.0,6,300,group_cost.robust,128.99333333333334
i1,songline_full,108,0.0,6,300,success_first,0.06944444444444445
i1,songline_full,108,0.0,6,300,fail_open,0.6983333333333334
i1,songline_full,108,0.0,6,300,refusal,0.23222222222222222
i1,songline_full,108,0.0,6,300,hazard_hits,5.3244444444444445
i1,songline_full,108,0.0,6,300,duplicate_rate,0.0
i1,songline_full,108,0.0,6,300,wire_bits,511074.0
i1,songline_full,108,0.0,6,300,memory_bits,376169.6666666667
i1,songline_full,108,0.0,6,300,match_ops,196029.33333333334
i1,songline_full,109,0.0,6,300,group_cost.fragile,120.50888888888889
i1,songline_full,109,0.0,6,300,group_cost.robust,130.75333333333333
i1,songline_full,109,0.0,6,300,success_first,0.07222222222222222
i1,songline_full,109,0.0,6,300,fail_open,0.6633333333333333
i1,songline_full,109,0.0,6,300,refusal,0.2644444444444444
i1,songline_full,109,0.0,6,300,hazard_hits,5.257777777777778
i1,songline_full,109,0.0,6,300,duplicate_rate,0.0
i1,songline_full,109,0.0,6,300,wire_bits,503132.0
i1,songline_full,109,0.0,6,300,memory_bits,371436.0
i1,songline_full,109,0.0,6,300,match_ops,203295.66666666666
i1,songline_full,110,0.0,6,300,group_cost.fragile,117.91666666666667
i1,songline_full,110,0.0,6,300,group_cost.robust,127.02111111111111
i1,songline_full,110,0.0,6,300,success_first,0.07722222222222222
i1,songline_full,110,0.0,6,300,fail_open,0.685
i1,songline_full,110,0.0,6,300,refusal,0.23777777777777778
i1,songline_full,110,0.0,6,300,hazard_hits,5.07
i1,songline_full,110,0.0,6,300,duplicate_rate,0.0
i1,songline_full,110,0.0,6,300,wire_bits,503586.0
i1,songline_full,110,0.0,6,300,memory_bits,373601.6666666667
i1,songline_full,110,0.0,6,300,match_ops,203731.0
i1,songline_full,111,0.0,6,300,group_cost.fragile,120.36
i1,songline_full,111,0.0,6,300,group_cost.robust,122.99222222222222
i1,songline_full,111,0.0,6,300,success_first,0.08277777777777778
i1,songline_full,111,0.0,6,300,fail_open,0.7033333333333334
i1,songline_full,111,0.0,6,300,refusal,0.21388888888888888
i1,songline_full,111,0.0,6,300,hazard_hits,5.019444444444445
i1,songline_full,111,0.0,6,300,duplicate_rate,0.0
i1,songline_full,111,0.0,6,300,wire_bits,499336.0
i1,songline_full,111,0.0,6,300,memory_bits,369040.0
i1,songline_full,111,0.0,6,300,match_ops,217427.16666666666
i1,songline_full,100,0.0,4,10,group_cost.fragile,151.4
i1,songline_full,100,0.0,4,10,group_cost.robust,135.95
i1,songline_full,100,0.0,4,10,success_first,0.075
i1,songline_full,100,0.0,4,10,fail_open,0.075
i1,songline_full,100,0.0,4,10,refusal,0.85
i1,songline_full,100,0.0,4,10,hazard_hits,6.875
i1,songline_full,100,0.0,4,10,duplicate_rate,0.0
i1,songline_full,100,0.0,4,10,wire_bits,10038.0
i1,songline_full,100,0.0,4,10,memory_bits,8981.5
i1,songline_full,100,0.0,4,10,match_ops,127.5
c1,songline_full,100,,,,group_cost.fragile,194.5433616903001
c1,songline_full,100,,,,group_cost.robust,50.41845124970268
c1,songline_full,100,,,,success_first,0.175
c1,songline_full,100,,,,fail_open_final,0.0
c1,songline_full,100,,,,hazard_hits,13.7
c1,songline_full,100,,,,duplicate_rate,0.0
c1,songline_full,100,,,,wire_bits,5908.0
c1,songline_full,100,,,,memory_bits,6876.5
i1,no_admission,100,0.0,4,10,group_cost.fragile,125.25
i1,no_admission,100,0.0,4,10,group_cost.robust,134.3
i1,no_admission,100,0.0,4,10,success_first,0.075
i1,no_admission,100,0.0,4,10,fail_open,0.125
i1,no_admission,100,0.0,4,10,refusal,0.8
i1,no_admission,100,0.0,4,10,hazard_hits,6.25
i1,no_admission,100,0.0,4,10,duplicate_rate,0.0
i1,no_admission,100,0.0,4,10,wire_bits,8810.0
i1,no_admission,100,0.0,4,10,memory_bits,8013.5
i1,no_admission,100,0.0,4,10,match_ops,236.0
i1,songline_full,100,0.0,4,10,group_cost.fragile,151.4
i1,songline_full,100,0.0,4,10,group_cost.robust,135.95
i1,songline_full,100,0.0,4,10,success_first,0.075
i1,songline_full,100,0.0,4,10,fail_open,0.075
i1,songline_full,100,0.0,4,10,refusal,0.85
i1,songline_full,100,0.0,4,10,hazard_hits,6.875
i1,songline_full,100,0.0,4,10,duplicate_rate,0.0
i1,songline_full,100,0.0,4,10,wire_bits,9010.0
i1,songline_full,100,0.0,4,10,memory_bits,8981.5
i1,songline_full,100,0.0,4,10,match_ops,127.5
s3,independent,0,,,,group_cost.fragile,201.56666666666666
s3,independent,0,,,,group_cost.robust,176.36666666666667
s3,independent,0,,,,duplicate_rate,0.0
s3,independent,0,,,,comm_bits,0.0
s3,independent,0,,,,mem_items,13.0
s3,independent,0,,,,quarantined,0.0
s3,cert_wc,0,,,,group_cost.fragile,193.4
s3,cert_wc,0,,,,group_cost.robust,184.73333333333332
s3,cert_wc,0,,,,duplicate_rate,0.038461538461538464
s3,cert_wc,0,,,,comm_bits,27886.0
s3,cert_wc,0,,,,mem_items,29.75
s3,cert_wc,0,,,,quarantined,0.0
s3,adm_visit,0,,,,group_cost.fragile,213.26666666666668
s3,adm_visit,0,,,,group_cost.robust,192.73333333333332
s3,adm_visit,0,,,,duplicate_rate,0.041666666666666664
s3,adm_visit,0,,,,comm_bits,28372.0
s3,adm_visit,0,,,,mem_items,21.25
s3,adm_visit,0,,,,quarantined,8.5
s3,adm_util,0,,,,group_cost.fragile,226.9
s3,adm_util,0,,,,group_cost.robust,209.36666666666667
s3,adm_util,0,,,,duplicate_rate,0.0
s3,adm_util,0,,,,comm_bits,23738.0
s3,adm_util,0,,,,mem_items,13.0
s3,adm_util,0,,,,quarantined,24.5
s3,adm_util_resv,0,,,,group_cost.fragile,226.9
s3,adm_util_resv,0,,,,group_cost.robust,209.36666666666667
s3,adm_util_resv,0,,,,duplicate_rate,0.0
s3,adm_util_resv,0,,,,comm_bits,23738.0
s3,adm_util_resv,0,,,,mem_items,13.0
s3,adm_util_resv,0,,,,quarantined,24.5
s1,independent,0,,,,group_cost.fragile,141.72333333333333
s1,independent,0,,,,group_cost.robust,170.92444444444445
s1,independent,0,,,,duplicate_rate,0.01853997682502897
s1,independent,0,,,,comm_bits,0.0
s1,independent,0,,,,mem_items,222.33333333333334
s1,raw_share,0,,,,group_cost.fragile,167.3488888888889
s1,raw_share,0,,,,group_cost.robust,238.2588888888889
s1,raw_share,0,,,,duplicate_rate,0.020361990950226245
s1,raw_share,0,,,,comm_bits,313862.0
s1,raw_share,0,,,,mem_items,737.0
s1,cert,0,,,,group_cost.fragile,165.12444444444444
s1,cert,0,,,,group_cost.robust,233.6511111111111
s1,cert,0,,,,duplicate_rate,0.02319004524886878
s1,cert,0,,,,comm_bits,399120.0
s1,cert,0,,,,mem_items,700.6666666666666
s1,cert_resv,0,,,,group_cost.fragile,165.14444444444445
s1,cert_resv,0,,,,group_cost.robust,235.08666666666667
s1,cert_resv,0,,,,duplicate_rate,0.0
s1,cert_resv,0,,,,comm_bits,399120.0
s1,cert_resv,0,,,,mem_items,700.6666666666666
s1,independent,1,,,,group_cost.fragile,146.82222222222222
s1,independent,1,,,,group_cost.robust,164.78333333333333
s1,independent,1,,,,duplicate_rate,0.02320185614849188
s1,independent,1,,,,comm_bits,0.0
s1,independent,1,,,,mem_items,217.0
s1,raw_share,1,,,,group_cost.fragile,179.08555555555554
s1,raw_share,1,,,,group_cost.robust,243.82888888888888
s1,raw_share,1,,,,duplicate_rate,0.030405405405405407
s1,raw_share,1,,,,comm_bits,304446.0
s1,raw_share,1,,,,mem_items,731.0
s1,cert,1,,,,group_cost.fragile,171.60333333333332
s1,cert,1,,,,group_cost.robust,243.85666666666665
s1,cert,1,,,,duplicate_rate,0.03209459459459459
s1,cert,1,,,,comm_bits,385558.0
s1,cert,1,,,,mem_items,694.5
s1,cert_resv,1,,,,group_cost.fragile,172.75555555555556
s1,cert_resv,1,,,,group_cost.robust,242.70555555555555
s1,cert_resv,1,,,,duplicate_rate,0.0
s1,cert_resv,1,,,,comm_bits,385558.0
s1,cert_resv,1,,,,mem_items,694.5
s1,independent,10,,,,group_cost.fragile,143.78555555555556
s1,independent,10,,,,group_cost.robust,168.0011111111111
s1,independent,10,,,,duplicate_rate,0.02558139534883721
s1,independent,10,,,,comm_bits,0.0
s1,independent,10,,,,mem_items,215.5
s1,raw_share,10,,,,group_cost.fragile,161.88666666666666
s1,raw_share,10,,,,group_cost.robust,237.81222222222223
s1,raw_share,10,,,,duplicate_rate,0.023769100169779286
s1,raw_share,10,,,,comm_bits,303162.0
s1,raw_share,10,,,,mem_items,723.0
s1,cert,10,,,,group_cost.fragile,164.19666666666666
s1,cert,10,,,,group_cost.robust,238.49777777777777
s1,cert,10,,,,duplicate_rate,0.022650056625141562
s1,cert,10,,,,comm_bits,384476.0
s1,cert,10,,,,mem_items,690.3333333333334
s1,cert_resv,10,,,,group_cost.fragile,165.40777777777777
s1,cert_resv,10,,,,group_cost.robust,239.56444444444443
s1,cert_resv,10,,,,duplicate_rate,0.0
s1,cert_resv,10,,,,comm_bits,384476.0
s1,cert_resv,10,,,,mem_items,690.3333333333334
s1,independent,11,,,,group_cost.fragile,153.34333333333333
s1,independent,11,,,,group_cost.robust,174.99
s1,independent,11,,,,duplicate_rate,0.018561484918793503
s1,independent,11,,,,comm_bits,0.0
s1,independent,11,,,,mem_items,222.0
s1,raw_share,11,,,,group_cost.fragile,158.68777777777777
s1,raw_share,11,,,,group_cost.robust,233.71777777777777
s1,raw_share,11,,,,duplicate_rate,0.028169014084507043
s1,raw_share,11,,,,comm_bits,309722.0
s1,raw_share,11,,,,mem_items,737.0
s1,cert,11,,,,group_cost.fragile,162.26666666666668
s1,cert,11,,,,group_cost.robust,234.51666666666668
s1,cert,11,,,,duplicate_rate,0.0276056338028169
s1,cert,11,,,,comm_bits,387812.0
s1,cert,11,,,,mem_items,707.6666666666666
s1,cert_resv,11,,,,group_cost.fragile,164.45
s1,cert_resv,11,,,,group_cost.robust,232.80555555555554
s1,cert_resv,11,,,,duplicate_rate,0.0
s1,cert_resv,11,,,,comm_bits,387812.0
s1,cert_resv,11,,,,mem_items,707.6666666666666
s1,independent,2,,,,group_cost.fragile,151.48888888888888
s1,independent,2,,,,group_cost.robust,179.2
s1,independent,2,,,,duplicate_rate,0.02149912841371296
s1,independent,2,,,,comm_bits,0.0
s1,independent,2,,,,mem_items,227.83333333333334
s1,raw_share,2,,,,group_cost.fragile,186.61555555555555
s1,raw_share,2,,,,group_cost.robust,257.0422222222222
s1,raw_share,2,,,,duplicate_rate,0.024886877828054297
s1,raw_share,2,,,,comm_bits,316318.0
s1,raw_share,2,,,,mem_items,777.0
s1,cert,2,,,,group_cost.fragile,187.46333333333334
s1,cert,2,,,,group_cost.robust,255.11
s1,cert,2,,,,duplicate_rate,0.03454133635334088
s1,cert,2,,,,comm_bits,402782.0
s1,cert,2,,,,mem_items,743.6666666666666
s1,cert_resv,2,,,,group_cost.fragile,186.9777777777778
s1,cert_resv,2,,,,group_cost.robust,254.5688888888889
s1,cert_resv,2,,,,duplicate_rate,0.0
s1,cert_resv,2,,,,comm_bits,402782.0
s1,cert_resv,2,,,,mem_items,743.6666666666666
s1,independent,3,,,,group_cost.fragile,145.15666666666667
s1,independent,3,,,,group_cost.robust,176.9311111111111
s1,independent,3,,,,duplicate_rate,0.016831108531630876
s1,independent,3,,,,comm_bits,0.0
s1,independent,3,,,,mem_items,219.83333333333334
s1,raw_share,3,,,,group_cost.fragile,165.72666666666666
s1,raw_share,3,,,,group_cost.robust,234.75333333333333
s1,raw_share,3,,,,duplicate_rate,0.0327683615819209
s1,raw_share,3,,,,comm_bits,306348.0
s1,raw_share,3,,,,mem_items,736.0
s1,cert,3,,,,group_cost.fragile,165.48777777777778
s1,cert,3,,,,group_cost.robust,234.48888888888888
s1,cert,3,,,,duplicate_rate,0.02598870056497175
s1,cert,3,,,,comm_bits,388194.0
s1,cert,3,,,,mem_items,701.3333333333334
s1,cert_resv,3,,,,group_cost.fragile,165.33333333333334
s1,cert_resv,3,,,,group_cost.robust,236.75
s1,cert_resv,3,,,,duplicate_rate,0.0
s1,cert_resv,3,,,,comm_bits,388194.0
s1,cert_resv,3,,,,mem_items,701.3333333333334
s1,independent,4,,,,group_cost.fragile,143.61555555555555
s1,independent,4,,,,group_cost.robust,166.28333333333333
s1,independent,4,,,,duplicate_rate,0.02023121387283237
s1,independent,4,,,,comm_bits,0.0
s1,independent,4,,,,mem_items,220.66666666666666
s1,raw_share,4,,,,group_cost.fragile,167.92333333333335
s1,raw_share,4,,,,group_cost.robust,230.93555555555557
s1,raw_share,4,,,,duplicate_rate,0.028862478777589132
s1,raw_share,4,,,,comm_bits,307812.0
s1,raw_share,4,,,,mem_items,725.0
s1,cert,4,,,,group_cost.fragile,167.6588888888889
s1,cert,4,,,,group_cost.robust,228.93555555555557
s1,cert,4,,,,duplicate_rate,0.03904923599320883
s1,cert,4,,,,comm_bits,394402.0
s1,cert,4,,,,mem_items,696.0
s1,cert_resv,4,,,,group_cost.fragile,167.7588888888889
s1,cert_resv,4,,,,group_cost.robust,231.0311111111111
s1,cert_resv,4,,,,duplicate_rate,0.0
s1,cert_resv,4,,,,comm_bits,394402.0
s1,cert_resv,4,,,,mem_items,696.0
s1,independent,5,,,,group_cost.fragile,142.14333333333335
s1,independent,5,,,,group_cost.robust,163.5588888888889
s1,independent,5,,,,duplicate_rate,0.021350259665320254
s1,independent,5,,,,comm_bits,0.0
s1,independent,5,,,,mem_items,219.5
s1,raw_share,5,,,,group_cost.fragile,166.52666666666667
s1,raw_share,5,,,,group_cost.robust,225.9
s1,raw_share,5,,,,duplicate_rate,0.030456852791878174
s1,raw_share,5,,,,comm_bits,302512.0
s1,raw_share,5,,,,mem_items,735.0
s1,cert,5,,,,group_cost.fragile,165.04666666666665
